track_id,track_name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
0FJwccWSUY5kA9Vwi8EzOF,Like a Cat,Ace of Angels,AOA,2015-10-14,221333,17,0.56,0.123,0.947,0.0,0.409,-2.378,0.205,200.18,4
3apeXzypBMnUfYcZYNX6DH,I CAN'T STOP ME,Eyes wide open,TWICE,2020-10-26,205493,52,0.657,0.121,0.88,0.0,0.463,-3.672,0.102,150.084,4
70QXJyGkuTJDhfxqW2XGED,Up,HEART*IZ,IZ*ONE,2019-04-01,192851,40,0.686,0.0422,0.923,0.0,0.085,-2.038,0.0321,121.996,4
1EI12J2m1VnzHwFsLmHuDj,Croquis,Lethality,KWON EUNBI,2022-10-12,187613,33,0.896,0.145,0.695,0.0,0.146,-3.595,0.13,121.998,4
6gJGHuOSBK52h2Mxl6CjYS,Spring Breeze,1¹¹=1 (POWER OF DESTINY),Wanna One,2018-11-19,235868,43,0.633,0.0908,0.792,0.0,0.37,-3.202,0.0296,107.963,4
4GyPhineXFbjP5nxRzLPeI,Crying,CRY,Stellar,2016-07-18,199745,28,0.708,0.111,0.997,0.0,0.889,-2.448,0.0572,130.024,4
2FdCy1Qxz8z1JiVaTKyOy1,Morning,BLUE;S,MAMAMOO,2018-11-29,244605,24,0.457,0.747,0.643,0.0,0.12,-5.722,0.0571,136.883,4
2YkjXEab4USTV9uuAgC90E,4 Walls,4 Walls - The 4th Album,f(x),2015-10-27,207477,51,0.735,0.212,0.849,2.94e-05,0.0608,-4.308,0.129,125.972,4
40OyiVO9NtBg9R2Gpwxs3u,LION,I trust,(G)I-DLE,2020-04-06,210973,57,0.741,0.0318,0.715,0.0,0.121,-5.206,0.034,109.989,4
4AYpLGpfO28geKxxxZ3ztu,Q&A,Attitude,HyunA,2024-05-02,165640,49,0.701,0.0158,0.947,0.000338,0.332,-2.567,0.0414,130.038,4
4lI4Bz5TCqk7S2gPFiGPon,Last Day,I Mean,BTOB,2015-10-12,217510,0,0.685,0.29,0.618,0.0,0.554,-6.695,0.0453,152.046,4
6VkdxUvtEnz3aA9JhIgZw2,Pluto,boong-,Chamsom,2018-11-09,235772,27,0.905,0.569,0.332,0.00173,0.0949,-10.704,0.0345,101.997,4
1U0gJQyrJE4h3EWyHeJ2UK,Jet Lag,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,NCT 127,2019-05-24,195906,32,0.391,0.504,0.552,0.0,0.212,-6.697,0.0937,190.763,4
3bEbqaDdECyZg8CUDYKEGY,Something,TENSE - The 7th Album,TVXQ!,2014-01-06,241375,31,0.68,0.0546,0.985,0.0228,0.115,-0.47,0.177,154.942,4
2KTku7BrZz8gY3BcRutcgc,LIAR LIAR (Korean Version),WINDY DAY,OH MY GIRL,2016,193898,31,0.7,0.155,0.907,0.0,0.311,-3.09,0.0531,100.055,4
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),3D : The Remixes,Jung Kook,2023-10-02,201812,74,0.853,0.0322,0.824,0.0,0.0859,-3.287,0.103,108.044,4
3sgrwjWNJy753U30irIdEN,WHISTLE - Japanese Version,BLACKPINK IN YOUR AREA (Japanese Version),BLACKPINK,2018-12-05,211373,39,0.823,0.00235,0.718,0.0,0.0976,-5.474,0.0511,102.956,4
5O38mSLQkOc3GxjpACXdsN,J,J,n@di,2022-12-08,211964,17,0.48,0.926,0.276,0.00012,0.118,-12.551,0.0308,111.412,4
7jSs3iUhwTbo03BTuzmdvY,Thief (Feat. MINNIE of (G)I-DLE),Undo,HEIZE,2022-06-30,213377,36,0.814,0.347,0.503,2.23e-05,0.112,-7.242,0.122,97.972,4
09SrxDMVOBtafSKUn8991w,Sparkles,Sparkles,Felice,2024-05-31,176789,33,0.626,0.432,0.621,0.0,0.186,-5.492,0.0405,133.905,4
5C5mQ012yrXCHJAdesRWrJ,Bad Idea,IN-OUT,MOONBIN&SANHA(ASTRO),2020-09-14,198320,37,0.693,0.0328,0.805,0.0,0.135,-2.345,0.0763,110.092,4
3LojAfTt7Sh9ZSYYxBUS1C,Rock-Scissors-Paper,Rock-Scissors-Paper,Miryo,2016-10-26,190806,7,0.875,0.0559,0.692,0.0,0.106,-6.017,0.135,86.016,4
0mv9yj1mjcEJes46dHDib5,SIMPLE,Love&Letter repackage album,SEVENTEEN,2016-07-04,220020,46,0.442,0.111,0.914,0.0,0.4,-3.304,0.0717,94.894,4
2ySKRXKN58cbIlY1cxd80y,I NEED U,"화양연화 The Most Beautiful Moment In Life, Pt. 1",BTS,2015-04-29,210986,0,0.486,0.0215,0.88,0.0,0.24,-3.097,0.0706,158.043,4
1NiriEqpk9oOcL4QGzBDmU,Cherries Jubiles,SOUL LADY,YUKIKA,2020-07-21,245320,38,0.574,0.386,0.845,0.0,0.337,-3.589,0.0581,100.065,4
0WZmmgDaXgwEUY66Js0Vo3,Something,걸스데이 미니앨범 3집,Girl's Day,2014-01-03,200705,35,0.813,0.179,0.683,0.0,0.0748,-3.813,0.0285,107.95,4
0QAVlo4rbOzIDhhXMeMTNz,U & I,"JONGHYUN The Collection ""Story Op.1""",JONGHYUN,2015-09-17,171776,25,0.82,0.599,0.583,0.0,0.35,-5.592,0.118,110.002,4
6ZizEG2wtzeHrgKEv1eBmD,So Hot,So Hot,Wonder Girls,2008-06-03,181328,0,0.879,0.0192,0.695,0.00976,0.0515,-5.87,0.0521,139.985,4
2O4Bb2WCkjlTPO827OnBMI,EASY,EASY,LE SSERAFIM,2024-02-19,164545,78,0.744,0.189,0.7,2.74e-06,0.114,-5.154,0.0507,165.004,4
0dnkOK5hGUCmIJ7FDF0yHz,DUMB DUMB,DUMB DUMB,JEON SOMI,2021-08-02,149446,42,0.851,0.0182,0.749,0.000149,0.0885,-6.233,0.0496,103.053,4
6nTfE9RN879n266gwg3bY0,Love Letter,START-UP (Original Television Soundtrack) Pt. 12,BOL4,2020-11-21,190173,40,0.728,0.135,0.759,0.0,0.178,-2.491,0.0351,109.975,4
6pDvQuoG0AhHTdy7yWyvMG,Gift,Moonlight,MeloMance,2017-07-10,260607,0,0.673,0.502,0.444,0.0,0.0867,-6.745,0.0279,80.008,4
0TZUOGYxGR3n9lZ1AaaHbA,NIGHT,Dreams Alive,DreamNote,2021-10-26,195840,19,0.67,0.0352,0.877,0.0,0.101,-1.802,0.038,109.996,4
0CPWIY1etGeJLg12CAuP4n,BLUE MOON (Prod. GroovyRoom),BLUE MOON,HYOLYN,2017-04-14,203057,39,0.786,0.158,0.783,0.0,0.109,-5.598,0.0451,106.987,4
56HoV0FJycbRunoipCthyu,Grand Prix,<FLY-HIGH> - Special Edition -,Kep1er,2023-11-22,187786,30,0.723,0.0345,0.914,0.0,0.329,-2.236,0.0385,127.019,4
1hV2SwB1pcFXZgYG9Sq2J7,LOVE STORY,WE'VE DONE SOMETHING WONDERFUL,Epik High,2017-10-23,236268,40,0.729,0.561,0.864,0.0,0.0456,-4.957,0.104,92.982,4
6tRX49U1VRjw7U7B1XVOHy,How to Love (Intro),Time-Lapse,YUKIKA,2023-12-01,70866,21,0.55,0.00817,0.908,0.000243,0.0687,-4.466,0.0613,100.067,4
3OK4va42j6de25ZPNdI5kC,Perfect 10,Perfect Velvet - The 2nd Album,Red Velvet,2017-11-17,209778,35,0.709,0.56,0.572,0.0,0.331,-5.878,0.0514,121.9,4
5g6GKZXBoEnPmBl6G261CG,Go Back,"Love, Yerin",Yerin Baek,2021-09-10,243333,27,0.834,0.81,0.332,1.17e-05,0.112,-11.308,0.0476,128.054,4
5WfMg2QraqveYpt5pNJD6z,SWING,SWING,Play-N-Skillz,2023-03-17,191029,30,0.771,0.00863,0.778,0.0,0.0361,-5.232,0.227,98.014,4
4CA8ADG6lzMxfEwFUmVFvD,Papercut,Papercut,OOHYO,2018-07-04,204240,13,0.634,0.0595,0.834,0.000953,0.329,-4.628,0.0424,119.959,4
2GyZkPeiJXXBqYY1ddtsjk,Dreams Come True,Girls - The 2nd Mini Album,aespa,2022-07-08,204933,53,0.684,0.0762,0.912,0.0,0.304,-0.205,0.0639,98.992,4
7HhZAKSvFWz4bT5jsZLPeq,Intro: The Most Beautiful Moment in Life,The Most Beautiful Moment in Life Pt.1,BTS,2015-04-29,123033,42,0.36,0.236,0.97,0.0,0.074,-4.422,0.535,87.12,1
69QlYqNJeZG14R4an2aoJv,Fiction,Fiction And Fact,Beast,2011-05-17,234586,52,0.665,0.223,0.866,0.0,0.373,-3.81,0.056,128.041,4
2UKT6K3gydaJ8MGDgeQtQz,BERMUDA TRIANGLE,BERMUDA TRIANGLE,ZICO,2016-11-28,207026,0,0.469,0.0592,0.819,0.0,0.178,-3.469,0.306,89.013,4
4as4XEOR03oGm1STUKl6pa,BBIBBI,BBIBBI,IU,2018-10-10,194426,60,0.839,0.241,0.617,0.0,0.3,-4.692,0.331,143.894,4
4rLgitYytXbs998KFy8w58,Blur,HELLO WORLD : CODE J EP.1,UNICODE,2024-04-17,183466,19,0.623,0.128,0.717,0.0,0.122,-4.773,0.0459,169.878,4
0LatE4S9UtCDwIdGQsFFKL,"Red Lights (Bang Chan, Hyunjin)",NOEASY,Stray Kids,2021-08-23,189906,65,0.707,0.179,0.74,0.0,0.612,-4.311,0.0509,127.974,4
4Wqvs29uAN7aheGJrD7guz,Weird Day (Feat. Punch),Weird Day (Feat. Punch),Moon Byul,2020-02-04,202053,26,0.461,0.672,0.619,0.0,0.0996,-5.455,0.335,165.88,4
3uXTRQ41tZ7xwGJ1NnKnUC,I remember,I remember,ASH ISLAND,2023-06-29,211818,36,0.606,0.0727,0.586,0.0,0.12,-6.966,0.0271,92.988,4
3DIPbwKEq1HX1F9eS1gH9u,Ease,Korean Dream,Lee Kang Seung 이강승,2021-03-11,207000,6,0.72,0.915,0.351,0.0718,0.107,-10.921,0.0292,79.005,4
6pEoKEKqmGukOxEaovE6Cy,SYNCHRONIZE,SYNCHRONICITY,X:IN,2023-08-30,195160,31,0.722,0.159,0.92,0.0,0.0843,-1.66,0.169,143.964,4
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,FRI(END)S,V,2024-03-15,148082,85,0.466,0.0315,0.601,0.0,0.0927,-4.468,0.053,53.376,4
0T5G5cJUwg3WnAiCVtClOs,This Love,The Classic,SHINHWA,2013-05-16,220346,0,0.717,0.0316,0.789,0.0,0.0978,-3.586,0.076,127.98,4
3BzjdhbQH8VlQ81RbvRoV8,SWEAT,SWEAT,ZEROBASEONE,2024-04-24,191018,60,0.726,0.195,0.894,0.0,0.0431,-3.138,0.0706,119.002,4
79rZwU6UJ7FwODmAqXJqmO,One (Monster & Infinity),Super One -The 1st Album,SuperM,2020-09-25,221040,39,0.518,0.0306,0.917,0.0,0.368,-1.645,0.166,160.044,4
5Mu3n2L96MX1lU2EHqnD7p,A Lot Like Love,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 7",Baek A Yeon,2016-09-21,203046,50,0.758,0.548,0.533,0.0,0.104,-4.189,0.0267,76.997,4
5DT0N1FBeg3dNWYPKvMBn9,RU-PUM PUM,STUNNING,8TURN,2024-01-09,202293,39,0.836,0.0419,0.791,2.07e-06,0.0639,-5.974,0.188,107.974,4
5z06azosB4aPMB2sQsMEsY,Sensitive - English Version,Loossemble,Loossemble,2023-09-15,185146,31,0.922,0.147,0.845,7.98e-06,0.0664,-2.629,0.0696,117.999,4
1nwdfbj4UyRMpa9L98a4Yi,Blue Side,Blue Side,j-hope,2021-03-02,198600,52,0.469,0.000963,0.706,0.449,0.35,-7.441,0.0368,161.002,4
4xc3JpkI8kxLwk1SJafjzh,DARK (X-file),I love,(G)I-DLE,2022-10-17,165453,43,0.638,0.111,0.836,0.0,0.0372,-3.502,0.0743,165.924,4
3FxGTxebY5j4Etl1KbIIZl,Time Lapse,2 Baddies - The 4th Album,NCT 127,2022-09-16,215306,36,0.484,0.0589,0.9,0.0,0.288,-3.567,0.209,84.901,4
6f5h8n8UR4fsz8LjCkAOFy,Black Pearl,WARNING,SUNMI,2018-09-12,199320,0,0.709,0.16,0.646,0.000184,0.0779,-6.595,0.0517,100.027,4
7qDbAc6xMW07T7yyMnQqS8,Fever,GFRIEND The 7th Mini Album `FEVER SEASON`,GFRIEND,2019-07-01,214293,46,0.764,0.208,0.836,0.0,0.234,-2.868,0.0396,111.934,4
3Y8EsAwWnS9OaKQtMBNPAK,At The End,Piece of BTOB Vol.1,LEE CHANGSUB,2017-04-24,229716,28,0.501,0.287,0.621,5.06e-06,0.112,-4.496,0.0245,88.02,4
0440JURXCx13O33siH03RE,English Girl,RAISE US,ONEUS,2019-05-29,185933,20,0.749,0.0334,0.798,0.0,0.301,-3.628,0.0741,100.055,4
5wZPGf9ySuuRVlegYFYas0,Boomerang,One Of A Kind,Loossemble,2024-04-15,193253,40,0.865,0.0408,0.695,5.04e-06,0.0627,-3.953,0.0496,100.988,4
3V2fMXzPJLkIQyRgwOLgip,"Love, Maybe (Acoustic Ver.)","Love, Maybe (A Business Proposal OST Bonus Track)",KIMSEJEONG,2022-04-05,171680,53,0.614,0.482,0.513,0.0,0.114,-5.442,0.0291,86.005,4
4ro1AzayMeG7GWkjnrexqK,How to love,The Book of Us : Gravity,DAY6,2019-07-15,204395,36,0.52,0.018,0.95,0.0,0.0701,-1.93,0.119,87.002,4
0tyip3SICRMxPXitAbd1TS,MMM Simile - Live ver.,[Hwa Sa Show Vol.3] MMM Simile,MAMAMOO,2023-02-19,325493,30,0.509,0.133,0.887,0.0,0.216,-2.775,0.0901,115.075,4
1WKgeavgwTZ4hnZVlMrteD,Where U At,Show Me the Money 6 Episode 2,KillaGramz,2017-08-12,216225,30,0.706,0.141,0.799,0.0,0.381,-4.232,0.172,160.013,4
1YO4xJXhh9A1Feg9k8xuy2,Paradise,Love Yourself 轉 'Tear',BTS,2018-05-18,211223,57,0.551,0.214,0.828,0.0,0.0571,-5.523,0.352,139.662,4
6sI8Q7TTJeA9exw6hxEqq3,Blueberry Eyes (feat. SUGA of BTS),Colour Vision,MAX,2020-09-18,172244,53,0.746,0.454,0.611,0.000922,0.133,-7.034,0.101,149.967,4
7BpPZVlffgqdWVWooVvIaf,TE AMO,MY,MIYEON,2022-04-27,256413,37,0.378,0.361,0.649,0.0,0.0811,-4.06,0.131,167.572,3
0TwOXBFrrS15wz6gflHZoJ,fuxxin' love (2019),fuxxin' love,OoOo,2021-03-31,188494,35,0.64,0.681,0.596,0.00103,0.121,-5.718,0.0323,122.889,4
2pvjFTXw9K2VK76xg7aNdF,Peppermint Chocolate (MMM ver.),I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,211066,23,0.758,0.473,0.905,0.0,0.421,-2.216,0.0736,110.983,4
7ibId5hMDtmIVei21YXEYd,Honey,THE BOYZ 2ND ALBUM [PHANTASY] Pt.2 Sixth Sense,THE BOYZ,2023-11-20,168533,46,0.829,0.272,0.79,0.0,0.0728,-4.326,0.0467,100.006,4
53qayme5jMFwTb3fF84uv6,Celebrate,‘The ReVe Festival 2022 - Birthday’,Red Velvet,2022-11-28,164693,38,0.806,0.58,0.546,0.0,0.114,-4.242,0.0544,115.044,4
3IP4qSMfGeqI2XqHFf25sj,芒种,芒种,音阙诗听,2019-06-06,216000,56,0.781,0.723,0.656,0.0689,0.114,-5.862,0.031,99.981,4
6wDmNAJeRCegVmkMIqaTBL,Here We Go Again,An Iron Hand In A Velvet Glove,JINI,2023-10-11,181506,32,0.788,0.0264,0.689,0.0814,0.138,-4.652,0.0417,144.936,4
4E8UfhgtG7LInPkzHNPqs5,TICKET,NOWADAYS,NOWADAYS,2024-04-02,209546,32,0.743,0.0851,0.851,0.0,0.106,-2.778,0.0388,104.99,4
0i0hqOQdyFFd4cR5s32w8x,Boy in Luv,Skool Luv Affair (Special Edition),BTS,2014-05-14,230778,0,0.491,0.00262,0.947,0.0,0.34,-2.252,0.306,166.247,4
1xfz339M2L8fpa1O9RMAbF,그림자,Yellow OST part.1,Whee In,2017-10-06,226365,19,0.352,0.659,0.458,0.0,0.14,-5.567,0.0312,128.298,4
44zJN1C94Xuh5wt6czfvth,Space,Love&Letter repackage album,SEVENTEEN,2016-07-04,189827,42,0.711,0.288,0.819,0.0,0.389,-4.778,0.114,92.067,4
68TUFuS1H2OBV82uk0vEYe,Back To You - English Version,Back To You,WayV-KUN&XIAOJUN,2021-06-16,252120,31,0.277,0.912,0.33,0.0,0.103,-6.403,0.033,73.413,4
7hU3IHwjX150XLoTVmjD0q,MONEY,LALISA,LISA,2021-09-10,168227,68,0.831,0.161,0.554,6.12e-05,0.152,-9.998,0.218,140.026,4
089ima1riL9o88kUlCgFCp,Everyday I Need You,ViVi,LOONA,2017-04-17,187624,20,0.71,0.361,0.567,0.0,0.0922,-6.088,0.0267,97.043,4
62namC9dSNTcs6lDhk1WOT,Astronaut,Clé : LEVANTER,Stray Kids,2019-12-09,179008,0,0.751,0.0269,0.843,0.0,0.187,-6.539,0.0992,120.053,4
14LjOednM0wXe1NNtDzTbx,From Winter,3X2=6 Project Part 1,YOOK SUNGJAE,2019-12-29,245653,13,0.515,0.641,0.446,0.0,0.106,-7.062,0.0246,95.977,3
5xR7OZJQvN6DGFX7LUpL2S,"Rosy (고원, Olivia Hye)",Olivia Hye,LOONA,2018-03-30,194995,10,0.827,0.25,0.698,0.0,0.0795,-5.153,0.0565,121.975,4
1IxRQtd8jH3mqXgeKWd8LY,Chica Bom Bom,LOVEHOLIC,NCT 127,2021-02-17,200025,30,0.756,0.0986,0.889,0.0,0.342,-3.5,0.0513,109.976,4
2P1YRh6vFjEkWIy1IJ2I8m,u r my bf,sunflower,SEINY,2022-08-10,193958,8,0.471,0.82,0.314,0.0,0.275,-6.141,0.0351,142.231,4
4a85dP1Se5hhm0PrbYkbuh,Alone,Alone,JuJu Secret,2023-11-04,201026,26,0.451,0.304,0.565,0.0,0.291,-6.716,0.0422,143.54,4
62XPYDpiO9bTf1NOllJpPx,NEO UNIVERSE,WANTED,MONSTA X,2021-03-10,242333,21,0.665,0.194,0.886,0.0,0.369,-3.592,0.0634,114.955,4
2FZs5Zbdz6wA1fi5HFBmbw,Drip,Real Love,OH MY GIRL,2022-03-28,208240,8,0.515,0.0552,0.829,0.0,0.121,-2.871,0.256,149.536,4
5fuOfU241WSA328TgwsFgj,Maybe It’s Not Our Fault,Our Love is Great,Yerin Baek,2019-03-18,233003,42,0.273,0.763,0.604,9.31e-05,0.168,-6.517,0.0787,191.726,4
2IyG3qJvbW9Mx4fH5lrdKb,SING !,BE;WAVE,BEWAVE,2024-04-17,166826,31,0.681,0.0785,0.855,0.0,0.306,-3.942,0.0484,90.065,4
1FgQFdhhyAnFqqoCbfdzvP,The Wind Is Blowing,KIM SUNG KYU Remake Digital Single Vol.3,Kim Sung Kyu,2024-02-02,251680,15,0.387,0.57,0.671,0.000297,0.111,-4.817,0.0334,123.864,4
06v5p9PbGF6R0fbxGwMdlX,To the moon,What Do I Call You - The 4th Mini Album,TAEYEON,2020-12-15,162106,31,0.835,0.257,0.628,0.0,0.0964,-3.609,0.043,133.006,4
1oA76RZAamiCIxfOn3kBUj,심술,Half Album RED ICKLE,BOL4,2016-04-22,158461,0,0.698,0.67,0.518,0.0,0.106,-4.395,0.0758,78.06,4
0iWFz0Q5Qha9bx325ocFWq,Best Lover,Head In The Clouds Forever,88rising,2022-04-16,152910,52,0.74,0.268,0.663,0.0,0.121,-5.393,0.272,82.004,4
7frQ2zMByCc4UFOGzAIr3x,Kingdom Come,The Perfect Red Velvet - The 2nd Album Repackage,Red Velvet,2018-01-29,210162,35,0.572,0.235,0.743,5.93e-06,0.0761,-3.991,0.12,170.123,4
0m7EslFE30tsLNmh3gJdiS,"Hop in (Feat. Hwa Sa, DPR LIVE)",Hop in,Uhm Jung Hwa,2020-12-22,220986,27,0.68,0.298,0.846,0.0,0.22,-2.93,0.124,99.976,4
2xVCwFrNYnllRX1g0drYVI,QUEEN,Eyes Wide Open,TWICE,2020-10-26,193573,44,0.629,0.139,0.837,0.0,0.107,-3.112,0.258,105.882,4
4jP982FpZoDv729D0X8BiN,AURA,<Queendom2> FINAL,Various Artists,2022-05-27,215026,30,0.773,0.193,0.793,0.0,0.0719,-2.971,0.14,119.969,4
1qNk7XPTbyuO4bsDl0T6nN,It's not easy for you,Masterpiece,MISAMO,2023-07-26,140413,42,0.694,0.195,0.755,0.0,0.105,-3.189,0.0328,80.017,4
2MgGwRwnTJnQ8qEljY1T0D,Bad Boy - Slom Remix,iScreaM Vol.12 : Bad Boy Remixes,Red Velvet,2021-11-01,214400,25,0.695,0.0636,0.825,0.0,0.0475,-5.636,0.0793,150.036,4
6gd0BgBulWF7Nws75FYudw,Leaving you (Tomb Raider King),"Tomb Raider King (Original Soundtrack), Pt.1",SEO EUNKWANG,2021-02-23,241973,0,0.463,0.697,0.476,0.0,0.0932,-5.315,0.0362,136.453,4
2IMPPA9UZpqTnnVIy9lDHU,Love Me Back,"Love Me Back (From ""Operation: True Love"")",fromis_9,2023-10-11,186293,60,0.72,0.35,0.842,0.0,0.336,-4.41,0.0493,112.026,4
0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,The Astronaut,JIN,2022-10-28,282463,79,0.54,0.00446,0.761,2.5e-06,0.137,-5.356,0.0311,124.988,4
0Wau0A9ZxeP8d7NECL43Bk,Thrilla Killa,THRILLA KILLA,VAV,2019-03-19,229952,28,0.694,0.0039,0.747,0.0,0.0621,-9.197,0.0518,105.982,4
1HZR7A1UE9vBu24j9bZNN7,미래,START-UP (Original Television Soundtrack) Pt. 1,Red Velvet,2020-10-17,215880,54,0.718,0.48,0.865,0.0,0.147,-3.083,0.0413,100.013,4
6YKCEtfZXXyionWJPtT5jb,WHO DO U LOVE?,WHO DO U LOVE?,MONSTA X,2019-06-14,189035,43,0.782,0.28,0.637,0.0,0.114,-5.63,0.264,101.989,4
1T5hHpw1R027tHHncKhvlB,Colors,COLOR*IZ,IZ*ONE,2018-10-29,218285,35,0.716,0.0546,0.899,0.0,0.203,-2.789,0.0333,107.983,4
0mACEYbz42CQdqAPjIJHi6,JJan! Koong! Kwang!,Welcome to MOMOLAND,MOMOLAND,2016-11-10,199780,25,0.722,0.264,0.886,0.0,0.134,-3.028,0.0581,139.968,4
4iPyTJz2WyYsRA9UkySO82,Tell Me Tell Me,Rainbow Syndrome,RAINBOW,2013-02-13,183906,27,0.729,0.15,0.902,0.0,0.238,-2.625,0.0495,144.06,4
6mjhtxtQab50DeMnphYDjy,Imagine Love,"Adult Trainee, Pt. 2 (Original Soundtrack)",MIYEON,2021-11-21,191126,27,0.648,0.696,0.37,0.0,0.335,-5.763,0.0324,98.125,4
0m5FEDhEXHx1ZUNabbnX4l,Deja Vu (Anemoia Remix),minisode 3: TOMORROW,TOMORROW X TOGETHER,2024-04-01,170953,60,0.383,0.0414,0.769,0.0,0.545,-4.196,0.0442,162.857,4
5P9pWnD0UihrlrINScgIVF,Ever,Mark,LEE CHANGSUB,2018-12-11,209414,17,0.409,0.27,0.576,0.0,0.117,-5.817,0.0304,189.777,4
1IX47gefluXmKX4PrTBCRM,What is Love,Summer Nights,TWICE,2018-07-09,208240,0,0.574,0.0988,0.909,0.0,0.264,-1.572,0.0655,169.964,4
0AY4qmK5YRpqSpGsnjskDK,The Rainy Night,Sticker - The 3rd Album,NCT 127,2021-09-17,199026,38,0.476,0.359,0.633,0.0,0.139,-4.707,0.0423,149.738,3
1hNwjtxLGioYwNjw0TpImy,Detox,Flavors of love,MONSTA X,2021-05-05,221266,16,0.743,0.279,0.754,0.0,0.107,-4.336,0.156,90.042,4
5C0ivQMxes2lWuOANhvVAm,GIANTS,GIANTS,True Damage,2019-11-10,191720,56,0.642,0.0834,0.683,0.0,0.155,-5.386,0.262,154.881,4
7sQMNzA2nWeCSflkdom8MT,Auditory Hallucination,Auditory Hallucination,Lilly Mandover,2020-07-24,208933,0,0.719,0.407,0.828,1.13e-06,0.0993,-7.181,0.261,135.169,4
0DVDtHiqVQE0aLQBxdgkbp,Rain on me,The beginning of legend - Rising star,MAJORS,2021-04-16,207164,18,0.665,0.017,0.922,0.000149,0.0852,-3.152,0.0441,99.044,4
7b8SkcdeiTuo6FQXdPgPWW,Wish You Hell,Wish You Hell - The 2nd Mini Album,WENDY,2024-03-12,170360,54,0.754,0.0514,0.725,1.49e-05,0.268,-3.363,0.0358,100.009,4
0hDFzmJGkj5HolDFeUk87X,SOBER,MADE,BIGBANG,2016-12-13,237583,0,0.649,0.00676,0.827,0.0,0.916,-3.465,0.0838,129.963,4
2mKl38xBfLznqODvyaNQPq,Fire Saturday,Fire Saturday,SECRET NUMBER,2021-10-27,201786,32,0.735,0.2,0.837,0.0,0.0551,-1.186,0.0434,125.926,4
3MU7mQWCeNx7m75r1107Ds,Test Me,"Hello, world!",Xdinary Heroes,2022-07-20,199160,0,0.515,0.0208,0.938,0.0,0.114,-2.7,0.26,166.026,4
1G35zae1DovjU1IzA8Lg2T,Be There,Be There,CHEEZE,2017-06-02,249768,9,0.467,0.467,0.595,0.0,0.354,-4.237,0.0353,203.929,4
4ROdFnoZNn2RTmwct0cVpx,Love Maze,Love Yourself 轉 'Tear',BTS,2018-05-18,221529,62,0.637,0.0483,0.876,0.0,0.0728,-4.652,0.0618,149.93,4
18oDuUN4ixceCOX6hkfdRZ,Scentist,EAU DE VIXX,VIXX,2018-04-17,184794,34,0.617,0.117,0.829,0.0,0.115,-3.884,0.078,150.064,4
3kHF06mERCHSLIq1AuSNdZ,But I,COLOURS,Solar,2024-04-30,160680,47,0.464,0.541,0.623,0.0,0.0727,-4.441,0.206,138.721,4
4Pp6Ql9wV7A6VqHrmjMFv4,Bulldozer,Chill Kill - The 3rd Album,Red Velvet,2023-11-13,160773,39,0.732,0.0529,0.79,1.76e-06,0.344,-3.52,0.078,152.022,4
0ZabC2gf38O0lQsPs00irH,Ascension,History Of Kingdom: Pt. IV. Dann,The KingDom,2022-03-31,224173,28,0.316,0.144,0.834,0.0,0.128,-2.827,0.0612,172.071,4
3L7pilDxJhZz1fP6t4D9P9,Shine With Me,I've IVE,IVE,2023-04-10,224746,49,0.485,0.0122,0.556,0.0,0.368,-5.33,0.0308,139.857,4
2muZNT1f0eVDC6qbCto2Ma,Switch,3RD DESIRE [Reve],KIM WOO SEOK,2022-03-07,203733,27,0.725,0.118,0.828,0.0,0.068,-2.715,0.0822,119.952,4
0vewmpnpkzr24oImA5vLaI,Find you,FOLLOW - FIND YOU,MONSTA X,2019-10-28,218306,35,0.59,0.0888,0.585,0.0,0.146,-5.077,0.0302,90.068,4
2HVPvpRzWsC61u2wpqcBPw,Up And,from our Memento Box,fromis_9,2022-06-27,192373,41,0.803,0.0688,0.88,0.0,0.115,-2.486,0.125,125.026,4
1hXbbVF57nIcxIugYYtdms,Kick Back,Kick Back - The 3rd Mini Album,WayV,2021-03-10,230773,47,0.643,0.0268,0.862,0.0,0.0801,-3.166,0.0744,90.025,4
2gyC8uirQCBTEnjqO4yDFu,How to be loved,How to be loved,JeongSaebyeok,2022-12-15,175733,4,0.632,0.501,0.311,0.00495,0.117,-8.704,0.0347,125.749,4
2siWP3HTGOdefFlwaNZIZw,Um Oh Ah Yeh 2021,I SAY MAMAMOO : THE BEST,MAMAMOO,2021-09-15,259626,26,0.72,0.152,0.854,0.0,0.273,-3.907,0.0717,107.053,4
2qcAEHuRQRtnmMMroqpgdB,us (feat. meenoi),us,punchnello,2020-06-05,228706,31,0.889,0.405,0.52,0.0,0.117,-7.785,0.29,119.954,4
18WjOu0eOrpKRlqZ09OCIT,Open Up,PRODUCE 101 - 35 Boys 5 Concepts,PRODUCE 101,2017-06-04,210546,31,0.563,0.0522,0.815,0.0,0.344,-3.096,0.0391,145.923,4
